646	4272701	2189	863	loc_413299
647	4272703	2191	864	var_110
648	4272724	2197	867	var_114
649	4272732	2200	868	loc_413292
650	4272734	2202	869	var_110
651	4272740	2204	870	var_10C
652	4272748	2208	871	var_118
653	4272767	2216	873	loc_413292
654	4272769	2218	874	var_10C
655	4272784	2223	877	loc_4132AC
656	4272787	2225	878	FreeLibrary
657	4272798	2232	879	var_4
658	4272803	2235	880	sub_41101E
659	4272812	2240	881	var_10C
660	4272819	2243	882	var_110
661	4272825	2245	883	LibFileName
662	4272832	2248	884	var_118
663	4272849	2255	885	var_110
664	4272861	2261	886	FreeLibrary
665	4272869	2264	887	loc_413299
666	4272871	2266	888	var_10C
667	4272879	2269	890	var_10C+2
668	4272886	2271	891	loc_413301
669	4272888	2272	892	var_10C+3
670	4272895	2274	893	loc_41330A
671	4272900	2277	894	var_10C
672	4272906	2280	895	lpLibFileName
673	4272914	2284	897	LibFileName
674	4272940	2295	900	loc_413320
675	4272942	2297	901	LibFileName
676	4272949	2299	902	LoadLibraryA
677	4272957	2303	903	var_4
678	4272963	2307	904	sub_41101E
679	4264346	2311	905	_except_handler4_common
680	4273148	2312	906	__imp__except_handler4_common
681	4264351	2313	907	sub_412810
682	4267433	2320	909	dword_417048
683	4267440	2323	910	var_4
684	4267445	2328	911	lpMultiByteStr
685	4267449	2331	912	arg_0
686	4267453	2333	913	var_E3C
687	4267459	2335	914	var_E34
688	4267469	2337	915	sub_411037
689	4267481	2344	916	loc_411DEA
690	4267484	2346	917	sub_4111D1
691	4267492	2349	918	var_E34
692	4267505	2356	919	MultiByteToWideChar
693	4267525	2362	922	loc_411E33
694	4267527	2364	923	var_E3C
695	4267534	2367	924	WideCharStr
696	4267555	2376	925	loc_411E33
697	4267557	2378	926	WideCharStr
698	4267563	2379	927	var_E30
699	4267569	2381	928	loc_411E3D
700	4267571	2382	929	var_E30
701	4267586	2385	931	sub_411C80
702	4267591	2387	932	arg_8
703	4267599	2392	933	loc_411E76
704	4267601	2394	934	var_E30
705	4267607	2396	936	dword_415B3C
706	4267618	2401	937	sub_412070
707	4267628	2406	938	loc_411FC4
708	4267636	2409	939	loc_411E78
709	4267640	2412	940	var_E34
710	4267647	2414	941	loc_411E89
711	4267651	2417	942	loc_411FBE
712	4267659	2420	943	loc_411E9B
713	4267661	2421	944	IsDebuggerPresent
714	4267669	2424	945	loc_411FBE
715	4267680	2427	946	var_414
716	4267687	2430	947	var_E38
717	4267699	2434	948	var_20C
718	4267710	2439	950	sub_411168
719	4267720	2444	951	loc_411EF7
720	4267722	2446	952	var_E30
721	4267728	2448	953	var_E38
722	4267741	2453	955	var_414
723	4267748	2456	956	arg_4
724	4267752	2459	957	var_20C
725	4267762	2463	958	loc_411FB6
726	4267767	2465	959	WideCharToMultiByte
727	4267783	2472	960	var_20C
728	4267801	2479	961	loc_411F43
729	4267808	2484	962	MultiByteStr
730	4267817	2488	963	var_20C
731	4267835	2496	964	MultiByteStr
732	4267841	2497	965	loc_411F48
733	4267858	2506	967	var_414
734	4267876	2513	968	loc_411F8E
735	4267883	2518	969	var_61C
736	4267892	2522	970	var_414
737	4267910	2530	971	var_61C
738	4267916	2531	972	loc_411F93
739	4267923	2535	974	var_E3C
740	4267929	2537	975	arg_8
741	4267933	2540	976	arg_4
742	4267943	2545	978	var_E38
743	4267952	2549	979	var_E34
744	4267964	2554	980	loc_411FC4
745	4267966	2555	981	DebugBreak
746	4267972	2557	982	var_4
747	4267980	2563	983	sub_41101E
748	4264361	2567	984	sub_411D30
749	4264371	2568	985	sub_4122A0
750	4268713	2575	987	dword_417048
751	4268720	2578	988	var_4
752	4268724	2582	989	dword_417010
753	4268734	2587	990	arg_4
754	4268738	2590	991	arg_0
755	4268741	2591	992	var_144
756	4268747	2593	993	loc_4123C0
757	4268758	2595	995	LoadLibraryA
758	4268766	2598	996	loc_4123AF
759	4268778	2601	998	GetProcAddress
760	4268786	2604	999	dword_41718C
761	4268791	2606	1000	loc_4123AF
762	4268799	2609	1001	loc_4123AF
763	4268805	2611	1002	arg_8
764	4268845	2627	1008	MultiByteStr
765	4268867	2638	1010	var_4C
766	4268871	2641	1011	var_18
767	4268875	2643	1012	sub_412420
768	4268888	2648	1015	var_4C
769	4268897	2652	1017	var_18
770	4268906	2656	1019	MultiByteStr
771	4268913	2658	1020	lstrlenA
772	4268919	2660	1022	MultiByteStr
773	4268927	2662	1023	dword_41718C
774	4268933	2664	1024	var_144
775	4268939	2666	1025	MultiByteStr
776	4268950	2671	1026	sub_411DA0
777	4268961	2678	1027	var_4
778	4268966	2681	1028	sub_41101E
779	4268984	2689	1030	sub_411DA0
780	4268992	2693	1031	var_4
781	4269000	2699	1032	sub_41101E
782	4264386	2703	1033	__dllonexit
783	4273130	2704	1034	__imp___dllonexit
784	4264396	2705	1035	_initterm_e
785	4271568	2706	1036	__imp__initterm_e
786	4264401	2707	1037	sub_4126C0
