1448	[ebp+var_8]
1449	ecx
1450	[ebp+var_8]
1451	ecx
1452	[eax+3Ch]
1453	[ebp+var_C]
1454	ecx
1455	edx
1456	[ebp+var_C]
1457	dword ptr [edx]
1458	4550h
1459	loc_412AC9
1460	eax
1461	eax
1462	loc_412AE9
1463	eax
1464	[ebp+var_C]
1465	eax
1466	18h
1467	[ebp+var_4]
1468	eax
1469	ecx
1470	[ebp+var_4]
1471	edx
1472	word ptr [ecx]
1473	edx
1474	10Bh
1475	loc_412AE4
1476	eax
1477	eax
1478	loc_412AE9
1479	eax
1480	1
1481	esp
1482	ebp
1483	ebp
1484	ebp
1485	ebp
1486	esp
1487	eax
1488	[ebp+arg_C]
1489	ecx
1490	[ebp+arg_4]
1491	esp
1492	44h
1493	esi
1494	esi
1495	[ebp+arg_0]
1496	1Ch
1497	edx
1498	[ebp+Buffer]
1499	edx
1500	esi
1501	1
1502	dword ptr [eax]
1503	0
1504	esi
1505	word ptr [ecx]
1506	0
1507	ds:VirtualQuery
1508	eax
1509	eax
1510	loc_412D76
1511	eax
1512	eax
1513	esi
1514	esp
1515	ebp
1516	ebp
1517	eax
1518	[ebp+nSize]
1519	ecx
1520	[ebp+lpFilename]
1521	edx
1522	[ebp+Buffer.AllocationBase]
1523	eax
1524	ecx
1525	edx
1526	ds:GetModuleFileNameW
1527	eax
1528	eax
1529	loc_412D6F
1530	edx
1531	[ebp+Buffer.AllocationBase]
1532	word ptr [edx]
1533	5A4Dh
1534	loc_412D6F
1535	eax
1536	[edx+3Ch]
1537	eax
1538	eax
1539	loc_412D6F
1540	eax
1541	edx
1542	dword ptr [eax]
1543	4550h
1544	loc_412D6F
1545	ecx
1546	word ptr [eax+6]
1547	ebx
1548	edi
1549	edi
1550	word ptr [eax+14h]
1551	eax
1552	[edi+eax+18h]
1553	esi
1554	edx
1555	edi
1556	edi
1557	ebx
1558	ebx
1559	ecx
1560	ecx
1561	loc_412DDB
1562	eax
1563	0Ch
1564	edx
1565	[eax]
1566	esi
1567	edx
1568	loc_412DD1
1569	edi
1570	esi
1571	edi
1572	edx
1573	esi
1574	[eax-4]
1575	loc_412DDB
1576	ebx
1577	1
1578	eax
1579	28h
1580	ebx
1581	ecx
1582	loc_412DC2
1583	ebx
1584	ecx
1585	loc_412E3C
1586	ebx
1587	1
1588	byte_4171B4
1589	0
1590	loc_412E0B
1591	dword_4171B0
1592	0
1593	loc_412E3C
1594	sub_4130C0
1595	eax
1596	eax
1597	dword_4171B0
1598	eax
1599	loc_412E3C
1600	byte_4171B4
1601	1
1602	loc_412E10
1603	eax
1604	dword_4171B0
1605	offset aPdbopenvalidat
1606	eax
1607	ds:GetProcAddress
1608	esi
1609	esi
1610	eax
1611	esi
1612	loc_412E3C
1613	ecx
1614	[ebp+var_10]
1615	ecx
1616	ecx
1617	[ebp+lpFilename]
1618	esi
1619	esi
1620	edx
1621	[ebp+var_28]
1622	edx
1623	esi
1624	esi
1625	esi
1626	ecx
1627	eax
1628	esp
1629	20h
1630	eax
1631	eax
1632	loc_412E45
1633	edi
1634	ebx
1635	eax
1636	eax
1637	esi
1638	esp
1639	ebp
1640	ebp
1641	ecx
1642	[ebp+var_10]
1643	edx
1644	[ecx]
1645	eax
1646	[edx]
1647	[ebp+var_1C]
1648	esi
1649	eax
1650	eax
1651	131A5B5h
1652	loc_412FEE
1653	ecx
1654	[ebp+var_10]
1655	edx
1656	[ecx]
1657	edx
1658	[edx+1Ch]
1659	eax
1660	[ebp+var_18]
1661	eax
1662	offset aR
1663	esi
1664	edx
1665	eax
1666	eax
1667	loc_412FEE
1668	ecx
1669	[ebp+var_18]
1670	eax
1671	[ecx]
1672	eax
1673	[eax+20h]
1674	esi
1675	esi
1676	esi
1677	edx
1678	[ebp+var_C]
1679	edx
1680	edi
1681	ebx
1682	eax
1683	eax
1684	eax
1685	loc_412FE4
1686	ecx
1687	[ebp+var_C]
1688	[ebp+var_4]
1689	esi
1690	edx
1691	[ecx]
1692	edx
1693	[edx+68h]
1694	eax
1695	[ebp+var_4]
1696	eax
1697	edx
1698	al
1699	al
1700	loc_412FDA
1701	ecx
1702	[ebp+var_4]
1703	ecx
1704	esi
1705	loc_412FDA
1706	eax
1707	[ecx]
1708	edx
1709	[eax+8]
1710	edx
1711	eax
1712	eax
1713	loc_412FC1
1714	ecx
1715	[ebp+var_4]
1716	eax
1717	[ecx]
1718	eax
1719	[eax+0Ch]
1720	0
1721	edx
1722	[ebp+var_8]
1723	edx
1724	edx
1725	[ebp+var_20]
1726	edx
1727	edx
1728	[ebp+arg_0]
1729	edx
1730	edx
1731	[ebp+var_14]
1732	edx
1733	0
1734	eax
1735	al
1736	al
1737	loc_412FD1
1738	ecx
1739	word ptr [ebp+arg_0]
1740	ecx
1741	ebx
1742	loc_412F04
1743	eax
1744	[ebp+var_14]
1745	eax
1746	edi
1747	loc_412F04
1748	edx
1749	[ebp+var_20]
1750	eax
1751	edx
1752	edi
1753	eax
1754	loc_412F17
1755	ecx
1756	[ebp+var_4]
1757	eax
1758	[ecx]
1759	edx
1760	[eax+8]
1761	edx
1762	eax
1763	eax
1764	loc_412EC6
1765	loc_412FC1
1766	eax
1767	[ebp+var_8]
1768	eax
1769	eax
1770	loc_412FD1
1771	eax
1772	1FFFFFFFh
