1281	[ebp+var_4]
1282	ecx
1283	ebp
1284	sub_41101E
1285	esp
1286	ebp
1287	ebp
1288	edi
1289	offset aRegqueryvaluee
1290	esi
1291	ebx
1292	edi
1293	eax
1294	edi
1295	edi
1296	loc_4131F9
1297	offset aRegclosekey
1298	esi
1299	ebx
1300	ebx
1301	eax
1302	ebx
1303	ebx
1304	loc_4131F9
1305	ecx
1306	[ebp+var_110]
1307	ecx
1308	1
1309	0
1310	offset aSoftwareMicros
1311	80000002h
1312	[ebp+var_114]
1313	eax
1314	eax
1315	loc_4131F2
1316	ecx
1317	[ebp+var_110]
1318	edx
1319	[ebp+var_10C]
1320	edx
1321	eax
1322	eax
1323	[ebp+var_118]
1324	eax
1325	0
1326	offset aEnvironmentdir
1327	ecx
1328	edi
1329	eax
1330	eax
1331	loc_4131F2
1332	edx
1333	[ebp+var_10C]
1334	edx
1335	0Dh
1336	edx
1337	104h
1338	loc_41320C
1339	esi
1340	ds:FreeLibrary
1341	edi
1342	ebx
1343	eax
1344	eax
1345	esi
1346	ecx
1347	[ebp+var_4]
1348	ecx
1349	ebp
1350	sub_41101E
1351	esp
1352	ebp
1353	ebp
1354	eax
1355	[ebp+var_10C]
1356	eax
1357	eax
1358	[ebp+var_110]
1359	ecx
1360	[ebp+LibFileName]
1361	ecx
1362	edx
1363	[ebp+var_118]
1364	edx
1365	0
1366	offset aEnvironmentdir
1367	eax
1368	edi
1369	ecx
1370	[ebp+var_110]
1371	ecx
1372	edi
1373	eax
1374	ebx
1375	esi
1376	ds:FreeLibrary
1377	edi
1378	edi
1379	loc_4131F9
1380	ecx
1381	[ebp+var_10C]
1382	al
1383	5Ch
1384	byte ptr [ebp+ecx+var_10C+2]
1385	al
1386	loc_413261
1387	byte ptr [ebp+ecx+var_10C+3]
1388	al
1389	loc_41326A
1390	ecx
1391	1
1392	[ebp+var_10C]
1393	ecx
1394	esi
1395	lpLibFileName
1396	eax
1397	eax
1398	ecx
1399	[ebp+ecx+LibFileName]
1400	esp
1401	[esp+0]
1402	dl
1403	[esi+eax]
1404	[ecx+eax]
1405	dl
1406	eax
1407	1
1408	eax
1409	0Bh
1410	loc_413280
1411	eax
1412	[ebp+LibFileName]
1413	eax
1414	ds:LoadLibraryA
1415	edi
1416	ebx
1417	ecx
1418	[ebp+var_4]
1419	ecx
1420	ebp
1421	esi
1422	sub_41101E
1423	esp
1424	ebp
1425	ebp
1426	sub_4125F0
1427	ebp
1428	ebp
1429	esp
1430	ecx
1431	[ebp+arg_0]
1432	eax
1433	dword_417194
1434	dword_417194
1435	ecx
1436	dword_417190
1437	0
1438	ebp
1439	sub_412800
1440	ebp
1441	ebp
1442	esp
1443	esp
1444	0E3Ch
1445	eax
1446	dword_417048
1447	eax
1448	ebp
1449	[ebp+var_4]
1450	eax
1451	ebx
1452	esi
1453	esi
1454	[ebp+lpMultiByteStr]
1455	edi
1456	edi
1457	[ebp+arg_0]
1458	edi
1459	[ebp+var_E3C]
1460	esi
1461	[ebp+var_E34]
1462	0
1463	sub_411037
1464	ebx
1465	eax
1466	esp
1467	4
1468	ebx
1469	ebx
1470	loc_411D4A
1471	edi
1472	sub_4111D1
1473	esp
1474	4
1475	[ebp+var_E34]
1476	eax
1477	0
1478	0
1479	0FFFFFFFFh
1480	esi
1481	esi
1482	ds:MultiByteToWideChar
1483	0
1484	0FDE9h
1485	esi
1486	eax
1487	200h
1488	loc_411D93
1489	ecx
1490	[ebp+var_E3C]
1491	eax
1492	eax
1493	[ebp+WideCharStr]
1494	eax
1495	0FFFFFFFFh
1496	ecx
1497	0
1498	0FDE9h
1499	esi
1500	eax
1501	eax
1502	loc_411D93
1503	edx
1504	[ebp+WideCharStr]
1505	[ebp+var_E30]
1506	edx
1507	loc_411D9D
1508	[ebp+var_E30]
1509	offset aRuntimeCheckEr
1510	1002h
1511	sub_411BE0
1512	esi
1513	[ebp+arg_8]
1514	esp
1515	4
1516	eax
1517	eax
1518	loc_411DD6
1519	eax
1520	[ebp+var_E30]
1521	ecx
1522	ds:dword_415B3C[esi*4]
1523	eax
1524	edi
1525	ecx
1526	esi
1527	sub_411FD0
1528	esp
1529	10h
1530	eax
1531	eax
1532	loc_411F24
1533	al
1534	al
1535	loc_411DD8
1536	al
1537	1
1538	[ebp+var_E34]
1539	0
1540	loc_411DE9
1541	ebx
1542	ebx
1543	loc_411F1E
1544	al
1545	al
1546	loc_411DFB
1547	ds:IsDebuggerPresent
1548	eax
1549	eax
1550	loc_411F1E
1551	104h
1552	edx
1553	[ebp+var_414]
1554	edx
1555	eax
1556	[ebp+var_E38]
1557	eax
1558	104h
1559	ecx
1560	[ebp+var_20C]
1561	ecx
1562	edi
1563	0FFFFFFFBh
1564	edi
1565	sub_411168
1566	esp
1567	18h
1568	ebx
1569	ebx
1570	loc_411E57
1571	edx
1572	[ebp+var_E30]
1573	ecx
1574	[ebp+var_E38]
1575	edx
1576	esi
1577	offset aRunTimeCheckFa
1578	eax
1579	[ebp+var_414]
1580	eax
1581	eax
1582	[ebp+arg_4]
1583	ecx
1584	edx
1585	[ebp+var_20C]
1586	edx
1587	eax
1588	ebx
1589	loc_411F16
1590	esi
1591	ds:WideCharToMultiByte
1592	0
1593	0
1594	0
1595	0
1596	0FFFFFFFFh
1597	ecx
1598	[ebp+var_20C]
1599	ecx
1600	0
1601	0FDE9h
1602	esi
1603	eax
1604	eax
1605	loc_411EA3
1606	0
1607	0
1608	eax
1609	edx
1610	[ebp+MultiByteStr]
1611	edx
1612	0FFFFFFFFh
1613	eax
1614	[ebp+var_20C]
1615	eax
1616	0
1617	0FDE9h
1618	esi
1619	eax
1620	eax
1621	edi
1622	[ebp+MultiByteStr]
1623	loc_411EA8
1624	edi
1625	offset aUnknownFilenam
1626	0
1627	0
1628	0
1629	0
1630	0FFFFFFFFh
1631	ecx
1632	[ebp+var_414]
1633	ecx
1634	0
1635	0FDE9h
1636	esi
1637	eax
1638	eax
1639	loc_411EEE
1640	0
1641	0
1642	eax
1643	edx
1644	[ebp+var_61C]
1645	edx
1646	0FFFFFFFFh
1647	eax
1648	[ebp+var_414]
1649	eax
1650	0
1651	0FDE9h
1652	esi
1653	eax
1654	eax
1655	eax
1656	[ebp+var_61C]
1657	loc_411EF3
1658	eax
1659	offset aUnknownModuleN
1660	ecx
1661	[ebp+var_E3C]
1662	edx
1663	[ebp+arg_8]
1664	ecx
1665	ecx
1666	[ebp+arg_4]
1667	edx
1668	offset aRunTimeCheck_0
1669	eax
1670	eax
1671	[ebp+var_E38]
1672	eax
1673	edi
1674	ecx
1675	[ebp+var_E34]
1676	esp
1677	1Ch
1678	eax
1679	1
1680	loc_411F24
1681	ds:DebugBreak
1682	ecx
1683	[ebp+var_4]
1684	edi
1685	esi
1686	ecx
1687	ebp
1688	ebx
1689	sub_41101E
1690	esp
1691	ebp
1692	ebp
1693	ebp
1694	ebp
1695	esp
1696	eax
1697	eax
1698	ebp
1699	sub_411AD0
1700	sub_412730
1701	ebp
1702	ebp
1703	esp
1704	[ebp+arg_0]
1705	0
1706	loc_41273B
1707	loc_412757
1708	eax
1709	[ebp+arg_14]
1710	eax
1711	ecx
1712	[ebp+arg_10]
1713	ecx
1714	edx
1715	[ebp+arg_C]
1716	edx
1717	eax
1718	[ebp+arg_8]
1719	eax
1720	ecx
1721	[ebp+arg_4]
1722	ecx
1723	j__invoke_watson
1724	esp
1725	14h
1726	ebp
1727	TopLevelExceptionFilter_0
1728	sub_4126C0
1729	sub_412780
1730	ds:__imp__initterm_e
1731	_unlock
1732	ds:__imp__unlock
1733	ds:__imp__controlfp_s
1734	ds:__imp__invoke_watson
1735	ebp
1736	ebp
1737	esp
1738	esp
1739	14h
1740	[ebp+var_4]
1741	400000h
1742	eax
1743	[ebp+var_4]
1744	ecx
1745	word ptr [eax]
1746	ecx
1747	5A4Dh
1748	loc_411B02
1749	eax
1750	eax
1751	loc_411B89
1752	edx
1753	[ebp+var_4]
1754	eax
1755	[ebp+var_4]
1756	eax
1757	[edx+3Ch]
1758	[ebp+var_8]
1759	eax
1760	ecx
1761	[ebp+var_8]
1762	dword ptr [ecx]
1763	4550h
1764	loc_411B1D
